retail_va	demo_va	current_name	mapping_basis	body_normalized_equal	body_bytes	instruction_count	raw_equal	raw_diff_bytes	retail_normalized_sha256
0x0058f66f	0x0058fd0f	HYP__CTexture__ParseScriptTokensAndBuildNodes	UNIQUE_MASKED_WINDOW_MATCH	true	1281	429	false	24	cb736a9a07de1d4c54765ddc18897f94a817fa53e93576d1ca551740d7940f49
0x0058fb70	0x00590210	HYP__CTexture__DestroyNodeAndBindingsRecord	UNIQUE_MASKED_WINDOW_MATCH	true	27	12	false	3	a93e82a1b48ceabe83c76dc49af66df0a96e42a69c824bef42c944b8df67fefa
0x0058fb8b	0x0059022b	HYP__CTexture__DestroyParserCompileContext	UNIQUE_MASKED_WINDOW_MATCH	true	58	25	false	3	d0fa73ae6cb94bd3317a14899084c92ec05108c35649193fbb5debd917a2a654
0x0058fbc5	0x00590265	HYP__CTexture__ApplyParserReductionAction	UNIQUE_MASKED_WINDOW_MATCH	true	1430	457	false	38	11a46adaf281b3c4437b2ee7b18ca54f0a8d4ffe97f31c746e73861880168f15
0x0059020b	0x005908ab	HYP__CTexture__ParseScriptWithYaccTables	UNIQUE_MASKED_WINDOW_MATCH	true	1238	387	false	144	35b988886bba83c0ee08a385085f9bd5a906b390a052ed0ed0fb4afbbc38b3ba
0x005907d9	0x00590e79	HYP__CTexture__LoadScriptAndDispatchByVersion	UNIQUE_MASKED_WINDOW_MATCH	true	1137	357	false	19	bb4f8b83a1f25009c6809e20f04414720d259ace167e5bf660f689933d30048e
0x00590c4a	0x005912ea	HYP__CTexture__SetQueryStubVtableAndReleaseChild	UNIQUE_ORDER_CONSTRAINED_MATCH	true	16	5	false	4	fb7b7229f25172b31b3d85d9ecbe388f2934e6d349fbf0f8b119ef3265b4ebf6
0x00590cc2	0x00591362	HYP__CTexture__Dtor_QueryStub_DeleteOnFlag	UNIQUE_MASKED_WINDOW_MATCH	true	28	11	false	3	aef71df795d5f8b51b81931f453d8c5d6348028fd03885f9998845cb4ab79689
0x00590cde	0x0059137e	HYP__CDXTexture__QueryInterfaceByGuid	UNIQUE_MASKED_WINDOW_MATCH	true	71	32	false	2	3a8b29a9aec6344553c398891dce7eb332f234bec0801884756cd0bc665c1ebb
0x00590d25	0x005913c5	HYP__CTexture__InitMemoryWriteStream	UNIQUE_MASKED_WINDOW_MATCH	true	24	6	false	1	358c39c6a251c69c7b35c3e39349f208c7e0c40ece1c292adf7818638f3c9208
0x00590d3d	0x005913dd	HYP__CTexture__CreateMemoryWriteStream	UNIQUE_MASKED_WINDOW_MATCH	true	94	41	false	2	5c6931d5fe36c1a7f8c4d000ce011f4abcf2e3e942da782b7c38c05f005a58ee
0x00590da0	0x00591440	HYP__CTexture__DrainParserWorkQueue	UNIQUE_MASKED_WINDOW_MATCH	true	97	27	true	0	e7adae1ff444db56be5564dbb45281e7d163aa5e0d52fe4344516bd02c01bafb
0x00590e10	0x005914b0	HYP__CDXTexture__FillInputBufferFromSource	UNIQUE_MASKED_WINDOW_MATCH	true	136	45	true	0	74bca8ca933e15709594ab821bf6f2256735866027d593604b8fb9bd39ebdbc9
0x00590ea0	0x00591540	HYP__CDXTexture__ProcessInputControllerState	UNIQUE_MASKED_WINDOW_MATCH	true	213	70	true	0	071f709c0d4bb8c2866a476e8c3b50bd5e9171e79bc5b302b0b52049d99df831
0x00590f80	0x00591620	HYP__CDXTexture__InitJpegDecodeState	UNIQUE_MASKED_WINDOW_MATCH	true	201	62	true	0	4139c448f0e1cce4442d6209cb95125138c7c07ee9aed73b419d4fea9cb687c9
0x00591050	0x005916f0	HYP__CFastVB__ReleaseOwnedObjectAndReset	UNIQUE_ORDER_CONSTRAINED_MATCH	true	5	1	true	0	e8ebd827d1f36d7cfa5e5220610aa6370284d1589989363f48ac40166362d449
0x00591060	0x00591700	HYP__CDXTexture__SelectJpegOutputDefaults	UNIQUE_MASKED_WINDOW_MATCH	true	359	106	true	0	c8c07ed0f7cabed2e6dcc63045500089f414b3f16db07691e05d9026ab769e80
0x005911d0	0x00591870	HYP__CDXTexture__AdvanceJpegDecodeState	UNIQUE_MASKED_WINDOW_MATCH	true	141	48	false	4	c58e8376c18c864ff8594b11b105b0a0eee953525599ab9064f2fd14bab6aaec
0x00591280	0x00591920	HYP__CDXTexture__DecodeJpegStream_PumpUntilReady	UNIQUE_MASKED_WINDOW_MATCH	true	182	58	true	0	84a822d2bf31408946c046f6e3bb1e596cf20441433b8592d2d56b71506b2b90
0x00591340	0x005919e0	HYP__CDXTexture__PumpDecoderStreamAndFinalize	UNIQUE_MASKED_WINDOW_MATCH	true	97	34	true	0	6c397a46bbfde174be7c6135afd7ca4e5ddc39b04db08c830af37e0ef5e417c0
0x00591460	0x00591b00	HYP__CDXTexture__DecodeJpegSegment_StartOfFrame	UNIQUE_MASKED_WINDOW_MATCH	true	701	257	true	0	e15bace8a25368d61aba4f9d1005e822afc100dbe2019cf493c3716e33e468d6
0x00591720	0x00591dc0	HYP__CFastVB__JpegParser_ParseStartOfScan	UNIQUE_MASKED_WINDOW_MATCH	true	696	244	true	0	36e8017b72d94d29816c1df0ab6f3f0e74e0fa62317e5ba812d4341c3d398c16
0x00591cb0	0x00592350	HYP__CDXTexture__DecodeJpegSegment_QuantizationTables	UNIQUE_MASKED_WINDOW_MATCH	true	566	195	false	2	44a7329d5da4b33901f985178b855180efcb3019cabbb09f95898b1e5360b37f
0x00591ef0	0x00592590	HYP__CDXTexture__DecodeJpegSegment_RestartInterval	UNIQUE_MASKED_WINDOW_MATCH	true	203	89	true	0	dcf55bc6ad0b26384f723df292a80d24d620989973a3e89c5c5428c43f1d8a6e
0x00591fc0	0x00592660	HYP__CDXTexture__ParseJfifApp0Header	UNIQUE_MASKED_WINDOW_MATCH	true	474	147	true	0	61509b2fd10f54c9f06bb330ee480c57eaec5d4f0179901faca0ff6cda4a26aa
0x005921a0	0x00592840	HYP__CDXTexture__ParseAdobeApp14Header	UNIQUE_MASKED_WINDOW_MATCH	true	154	50	true	0	101ff6278a1254693cc11587f37f73a730a4a64e64573f51eb7de7d8fa96e912
0x00592240	0x005928e0	HYP__SlotConsumerNearImm_00592acf	UNIQUE_MASKED_WINDOW_MATCH	true	315	127	true	0	025327b0b4af0a466b92c45984ca9a508c456198f6b1157c3b6145dcee976b7b
0x00592380	0x00592a20	HYP__CTexture__ReadJpegSegmentLengthAndEmitMarker	UNIQUE_MASKED_WINDOW_MATCH	true	146	64	true	0	92acf4e17ea68a3f9133892ff4df254fc9b714a5e7f28e56e5fa3f64d9dd3295
0x00592420	0x00592ac0	HYP__CTexture__SkipJpegFillBytesAndReadMarker	UNIQUE_MASKED_WINDOW_MATCH	true	258	97	true	0	dcd68caf821be29b2532a96515e2d04eb0ca21fda400c75ac069656a85227177
0x00592530	0x00592bd0	HYP__CFastVB__JpegParser_ReadAndValidateSOI	UNIQUE_MASKED_WINDOW_MATCH	true	143	59	true	0	485b8e3e4aa8f245aabeb62552e233b5c92f5a5af657f285377c0c8679d243ec
0x005928d0	0x00592f70	HYP__CDXTexture__ConsumeExpectedRestartMarker	UNIQUE_MASKED_WINDOW_MATCH	true	126	42	true	0	3614af3003334b0d5cd7a6933695e3c042272a09390af6f23480cbbeb01af01c
0x00592950	0x00592ff0	HYP__CDXTexture__ClassifyRestartMarkerResync	UNIQUE_MASKED_WINDOW_MATCH	true	242	83	true	0	c852b0db8ec2a2f29a847335efa49c57c88b9f0a47f83361b0fb7eeb7f23f76c
0x00592a50	0x005930f0	HYP__CallbackInstallTarget_00592a9a	UNIQUE_MASKED_WINDOW_MATCH	true	48	11	true	0	c801a5f5570dbc710ab102b51ba19f73f9956790c9498ddb44e6ef7c8144d997
0x00592a80	0x00593120	HYP__CDXTexture__InitJpegMarkerReader	UNIQUE_MASKED_WINDOW_MATCH	true	128	35	false	12	6896f3853808dcc54a4e62221b312589f36aed572d31fb7228fb31a85cf70f52
0x00592b00	0x005931a0	HYP__CFastVB__ParserContext_Shutdown	UNIQUE_MASKED_WINDOW_MATCH	true	62	26	true	0	b3ddaadced6e1e2982da351614b38aadda70a261571ea73584ef5e8192666e26
0x00592b40	0x005931e0	HYP__CallbackInstallTarget_00592c5c	UNIQUE_MASKED_WINDOW_MATCH	true	52	22	true	0	9e128b8edf004081b5abc82513446ab06ff74824ada6fb61556b64733f628505
0x00592c50	0x005932f0	HYP__CFastVB__ParserContext_Init	UNIQUE_MASKED_WINDOW_MATCH	true	78	16	false	11	46cde49733b7d2707f08c8a41470e6601a8f8160ff44c8b27e27af08ca6f74fe
0x00592ca0	0x00593340	HYP__CDXTexture__FormatChunkTagForDiagnostics	UNIQUE_MASKED_WINDOW_MATCH	true	137	53	false	2	c62164d36a193c0dd4438e421ee1ce24480c93cd7848c1760662bb5d2d0c726e
0x00592d29	0x005933c9	HYP__CTexture__SetDecodeContextTriplet	UNIQUE_ORDER_CONSTRAINED_MATCH	true	28	8	true	0	eb59602c2f48a04519cffaa646156cbc4bd306c1e3ed8c26e58ecc992d24e43b
0x00592d45	0x005933e5	HYP__CDXTexture__ThrowDecodeError	UNIQUE_MASKED_WINDOW_MATCH	true	29	13	false	1	4a7e67c38cd7287994498a199d0afd60f21d683ea365260bf01101c7c87f918c
0x00592d63	0x00593403	HYP__CDXTexture__ReportDecodeWarning	UNIQUE_MASKED_WINDOW_MATCH	true	23	10	true	0	5dde9fe2450a377cd464221474b5d55a2a542c217e1b275bc450bc4df8a796fb
0x00592d7a	0x0059341a	HYP__CDXTexture__LogChunkTagDiagnostic	CORRESPONDING_DIRECT_TRANSFER	true	36	13	true	0	f2181f31185e2002d2694344283cd944ca38f61a66cb7f5a9154c1641d033256
0x00592d9e	0x0059343e	HYP__CDXTexture__WarnPngChunkWithFormattedTag	CORRESPONDING_DIRECT_TRANSFER	true	36	13	true	0	f2181f31185e2002d2694344283cd944ca38f61a66cb7f5a9154c1641d033256
0x00592dc2	0x00593462	HYP__CDXTexture__CreatePngDecodeContext	UNIQUE_MASKED_WINDOW_MATCH	true	244	78	false	10	a89d6067b57137bedc4be6d968a4030f2f7c2724407f312505943b8c8631fd2c
0x00592eb6	0x00593556	HYP__CDXTexture__ParsePngHeadersUntilIdat	UNIQUE_MASKED_WINDOW_MATCH	true	366	132	false	11	4ddb0dbae44169bb835a1816dcd5a621440ec57a3b1e724d02b3a0641e87098d
0x00593024	0x005936c4	HYP__CDXTexture__PreparePngRowOutputLayout	UNIQUE_MASKED_WINDOW_MATCH	true	31	11	true	0	6a9e35e7eb9b66e91dd268f42c6b6586acc15511ea5a20fbc6172a2ce1f6d6d9
0x00593043	0x005936e3	HYP__CDXTexture__DecodePngPassRowsAndPostprocess	UNIQUE_MASKED_WINDOW_MATCH	true	899	269	false	7	ac2ae7135cc28dc0f6cdadd507607b5da2def5858a64040edd81b4b1d5301c9c
0x005933c6	0x00593a66	HYP__CDXTexture__DecodePngRowsAcrossPasses	UNIQUE_MASKED_WINDOW_MATCH	true	75	32	true	0	b600c1b9b00a6d95c1280a9df8e17bcc07d1b5dfb6642b9b58bfabe749c8ca3c
0x00593411	0x00593ab1	HYP__CDXTexture__ResetPngDecodeContext	UNIQUE_MASKED_WINDOW_MATCH	true	277	97	true	0	09af2af74c75e2f303e54ee0e8f0eedfae412ae4f1420b698ff25bff0e4f9f51
0x00593526	0x00593bc6	HYP__CDXTexture__ReleasePngDecodeContextHandles	UNIQUE_MASKED_WINDOW_MATCH	true	125	52	true	0	ced4f69853a72c41ecae154dbd4b312fac9bfe742619f6121c736b211f4ec5c4
0x005935a3	0x00593c43	HYP__CDXTexture__TestDecodeOptionFlagMask	UNIQUE_ORDER_CONSTRAINED_MATCH	true	29	10	true	0	cec48083bccd6625f9b94b938d139377f83d00c154f7def8e9abd5e94cd3a3be
0x005935c0	0x00593c60	HYP__CDXTexture__GetDecodeRowStride	UNIQUE_ORDER_CONSTRAINED_MATCH	true	25	9	true	0	dd15e35d6d3752a81db82356aad805453aa61cf9b0e9fcdfe4612ee0b40d3443
0x005935d9	0x00593c79	HYP__CDXTexture__GetOutputChannelCount	UNIQUE_ORDER_CONSTRAINED_MATCH	true	25	9	true	0	4a17ad9fb1022cf050bdd6522e70953781926128178ce3e2140a8eedd6dc2158
0x005935f2	0x00593c92	HYP__CDXTexture__GetOutputGamma	UNIQUE_MASKED_WINDOW_MATCH	true	44	17	true	0	2adf7ad2fe1113d14166706410874ed6e3a5311b822737369e8e5f1883cade1c
0x0059361e	0x00593cbe	HYP__CDXTexture__GetRenderingIntent	UNIQUE_ORDER_CONSTRAINED_MATCH	true	46	16	true	0	90af4444e0c9f01df59f379248d71d85620c735e5c40c7563e5a6b0a8f42f930
0x0059364c	0x00593cec	HYP__CDXTexture__GetImageHeaderInfo	UNIQUE_MASKED_WINDOW_MATCH	true	209	78	false	1	fa9a9665d401b74fe5f53dbfc2625356bf483d8799afdde7d67358504c12ae21
0x0059371d	0x00593dbd	HYP__CDXTexture__GetPaletteBufferInfo	UNIQUE_MASKED_WINDOW_MATCH	true	54	20	true	0	2167d4abb65d6788033dcbccf0c08652c675876596ed825690754ce8113978d1
0x00593753	0x00593df3	HYP__CDXTexture__GetTransparencyInfo	UNIQUE_MASKED_WINDOW_MATCH	true	105	46	true	0	da612495f8536054ec61d961f1fa11f8166925a819c99c1d3e9dedef662dc3d9
0x005937bc	0x00593e5c	HYP__CDXTexture__EnableByteSwapTransform	UNIQUE_ORDER_CONSTRAINED_MATCH	true	11	3	true	0	7d411cb72bd38f3baf7b1bd1aff3d76214cf757ff20d4331e4eccc506a81267c
0x005937c7	0x00593e67	HYP__CDXTexture__EnableSwap16TransformIfNeeded	UNIQUE_ORDER_CONSTRAINED_MATCH	true	20	5	true	0	1a6917245487a13295c688e83bdad926a82c93631220b9192de6882f94b89bbb
0x005937db	0x00593e7b	HYP__CDXTexture__EnableExpandTo8Bit	UNIQUE_ORDER_CONSTRAINED_MATCH	true	27	6	true	0	db918330ee4c1efa10405dcb1b59e9d5e9cbbd86bc33946ce166790183a7a934
0x005937f6	0x00593e96	HYP__CDXTexture__GetPngPassCountFromInterlace	UNIQUE_MASKED_WINDOW_MATCH	true	28	10	true	0	12f49afe201a1fd1b27688e3f7c1cfe62827e512d93433b9c50a016a5df612da
0x00593812	0x00593eb2	HYP__CDXTexture__ConfigureFillerChannel	UNIQUE_MASKED_WINDOW_MATCH	true	79	19	true	0	08e0de0f0be71013377c98251b56833712c12879afa5b61745c4232d94ad9814
0x00593861	0x00593f01	HYP__CDXTexture__Swap16BitSampleByteOrder	UNIQUE_MASKED_WINDOW_MATCH	true	47	20	true	0	9608be36ad7cef730aa4bd40d97f1459c0be54564b44278e4ce6291b9f6e2a73
0x00593890	0x00593f30	HYP__CDXTexture__SwapRgbBgrChannelOrder	UNIQUE_MASKED_WINDOW_MATCH	true	193	81	true	0	dae20bdded655cacd5e302bbe59f4250916b3542c52fbd6405a163836c109c7d
0x00593951	0x00593ff1	HYP__CDXTexture__SetGammaCorrectionParams	UNIQUE_MASKED_WINDOW_MATCH	true	56	15	false	2	0a017f1e0d5ec14d11a013b8bf8a8e0dd42656f314906bad608a735d3a8e1b3e
0x00593989	0x00594029	HYP__CDXTexture__EnablePaletteExpansion	UNIQUE_ORDER_CONSTRAINED_MATCH	true	11	3	true	0	dc4af174157eaf3283431f247d9a3f6c1326f9613b4e9309fcb5087f58ae437a
0x00593994	0x00594034	HYP__CDXTexture__ApplyPngPostprocessLayoutFlags	UNIQUE_MASKED_WINDOW_MATCH	true	237	76	true	0	7a95dd941b2e9f35338d6ca5daad1722ba7b368a7db73ce998686142d958a188
0x00593a81	0x00594121	HYP__CDXTexture__PngExpandPackedSamplesTo8Bit	UNIQUE_MASKED_WINDOW_MATCH	true	273	119	true	0	9907b255c7d35446b966cfd791d28c7aed96f18ba2e9a57b3e7089f9da9e37cb
0x00593b92	0x00594232	HYP__CDXTexture__PngShiftPackedSamplesBySigBits	UNIQUE_MASKED_WINDOW_MATCH	true	377	148	true	0	23a42ed293d0f4c7e73ef4278db8a5e1d455da07567662cb3d8c947f26ad8470
0x00593d0b	0x005943ab	HYP__CDXTexture__PngStrip16BitSamplesTo8Bit	UNIQUE_MASKED_WINDOW_MATCH	true	70	30	true	0	fe988f0b25fc62df863376b40e86c18338480f4841170966281427a6c01821bc
0x00593d51	0x005943f1	HYP__CDXTexture__PngInsertFillerChannel	UNIQUE_MASKED_WINDOW_MATCH	true	569	261	true	0	5525ce38557a91732b28506accd193d117db6cd5a3c7de4ccd0ff72895d464ca
0x00593f8a	0x0059462a	HYP__CDXTexture__PngApplyRowTransformLuts	UNIQUE_MASKED_WINDOW_MATCH	true	848	310	true	0	0c720b8fdc0c06d32201391eae38fd7c0904a777dfb30dd18821b01917b6aca8
0x005942da	0x0059497a	HYP__CDXTexture__ExpandIndexedRowToRgbOrRgba	UNIQUE_MASKED_WINDOW_MATCH	true	521	199	true	0	dc7ffb16f432c57d6b8549a0f2efc952db29dab19a2baa9711f28d559a9f44b3
0x005944e3	0x00594b83	HYP__CDXTexture__PngExpandTransparentColorToAlpha	UNIQUE_MASKED_WINDOW_MATCH	true	851	334	true	0	cdc8b71d421b3197276e9f7147487904611dec318b476bece08c19dd38d802ca
0x00594836	0x00594ed6	HYP__CDXTexture__PngConvertRgbRowsToPaletteIndices	UNIQUE_MASKED_WINDOW_MATCH	true	271	110	true	0	3e6a290d53a505cd2d28f6afb2f474dda2a4761fc1420a76a7cc09f44e164520
0x00594945	0x00594fe5	HYP__CDXTexture__BuildPngGammaAndExpandTables	UNIQUE_MASKED_WINDOW_MATCH	true	771	234	false	17	9f8a3cac145a0e29507e6986886c0c433e50328c10e961d269e56b1c08f6fbcd
0x00594c48	0x005952e8	HYP__CDXTexture__ApplyPngPostDecodeTransforms	UNIQUE_MASKED_WINDOW_MATCH	true	276	91	true	0	27d99ce8a660a37288f955ee42bd4b77da63822781180af3c0139ac4e0a00526
0x00594d5c	0x005953fc	HYP__CDXTexture__ApplyPngRowTransforms	UNIQUE_MASKED_WINDOW_MATCH	true	412	117	false	2	b0fd82d1e92c0b9c05542b8f26214d7c0e80f8d52df7a1bc94318e835ec0aabb
0x00594ef8	0x00595598	HYP__CDXTexture__SetDecodeOptionFloat	UNIQUE_ORDER_CONSTRAINED_MATCH	true	29	9	true	0	c9000d45fe69cca8d886419bb4a8e5eaf4c081ea3f273b2e1bc4ef8d097e84b2
0x00594f15	0x005955b5	HYP__CTexture__FinalizeDecodeFormatDescriptor	UNIQUE_MASKED_WINDOW_MATCH	true	161	59	false	1	fa3dfa72d31ea2a5d258fb0a4adc3cd148c8b23768f8d4725e543a8353fcd524
0x00594fb6	0x00595656	HYP__CTexture__SetDecodeScanParameters	UNIQUE_MASKED_WINDOW_MATCH	true	38	11	true	0	178c930090875896ba2d2b8acec95bf83de0a37b1e93566d9509909db906d87a
0x00594fdc	0x0059567c	HYP__CDXTexture__SetDecodeOptionByte	UNIQUE_ORDER_CONSTRAINED_MATCH	true	29	9	true	0	0cc8b74d1de4631a1570e9a10653d6043068c7428e3042c33e5681d78b40b5b8
0x00594ff9	0x00595699	HYP__CDXTexture__SetDecodeOptionByteWithDefaultFloat	UNIQUE_MASKED_WINDOW_MATCH	true	55	19	false	1	30f9feb6d20658223cb5620488bcfca505f80dd4e3345bd6310c6ef19f795ace
0x00595030	0x005956d0	HYP__CDXTexture__SetDecodeOptionParams	UNIQUE_MASKED_WINDOW_MATCH	true	73	30	true	0	1ce477944dfdd86c0c089ba89095c4a4dd19cd2604a6693b06797896d6a7c0a1
0x00595079	0x00595719	HYP__CDXTexture__ReadFromSource	UNIQUE_MASKED_WINDOW_MATCH	true	41	14	false	1	20e0f440201bf48c94f4622adf28d7072a7a3f5e5df791cf65d1146f2b8e733c
0x005950a2	0x00595742	HYP__CDXTexture__SetReadFunction	UNIQUE_MASKED_WINDOW_MATCH	true	62	18	false	2	055fed92801777e20e063c54eb417fbb4c030a962eb9ac561207ec59e9fe1bf9
0x005950e0	0x00595780	HYP__CDXTexture__ComparePngSignatureBytes	UNIQUE_MASKED_WINDOW_MATCH	true	75	32	false	1	8f10b4baef00d9c080646f179d282102e5b6f1019ae8c8ae6b492322beeedb60
0x0059512b	0x005957cb	HYP__CDXTexture__AllocZeroedDecodeBuffer	UNIQUE_MASKED_WINDOW_MATCH	true	83	30	true	0	9e45d4a67f3a50fecf4986904d72ee7af590b22584d56b803db34489f4b9ee6b
0x0059517e	0x0059581e	HYP__CDXTexture__FreeDecodeBufferIfPresent	UNIQUE_ORDER_CONSTRAINED_MATCH	true	5	1	true	0	e8ebd827d1f36d7cfa5e5220610aa6370284d1589989363f48ac40166362d449
0x00595183	0x00595823	HYP__CDXTexture__InitDecodeSeedDefault	UNIQUE_MASKED_WINDOW_MATCH	true	23	8	true	0	87649a221b52ef2ca56d6ac0ebb703f6f00aee0d28755db5255ea4aee685ce09
0x0059519a	0x0059583a	HYP__CDXTexture__UpdateChunkCrc	UNIQUE_MASKED_WINDOW_MATCH	true	63	20	true	0	cf1c95bf3a371ae7440f831765b2f78410a80c2ec47d95245034110dc9a8fef4
0x005951d9	0x00595879	HYP__CDXTexture__ZeroDecodeWorkspace16Dwords	UNIQUE_MASKED_WINDOW_MATCH	true	16	8	true	0	46760136f5fa50958b5ea373ccd537889c216d5ae863921086c2742b8abbd6bf
0x005951e9	0x00595889	HYP__CDXTexture__AllocZeroedInflateState	UNIQUE_MASKED_WINDOW_MATCH	true	40	18	true	0	088d910f56413933283ecaecaa62fd16c7e567cc584fbdaf1f3de218eebae7d7
0x00595220	0x005958c0	HYP__CTexture__InitializeJpegCompressContext	UNIQUE_MASKED_WINDOW_MATCH	true	183	61	true	0	00f619a12ac9c1d23d122ed12417f33be3e90d984d543ce087014e2f192fde26
0x005952e0	0x00595980	HYP__CTexture__SetJpegCompressTableSentFlags	UNIQUE_MASKED_WINDOW_MATCH	true	104	34	true	0	48e06923ae2e79ac7326418f1a28a7b15a239bf5803f2179acc802a953fa72e4
0x00595350	0x005959f0	HYP__CTexture__FinishJpegCompress	UNIQUE_MASKED_WINDOW_MATCH	true	215	80	true	0	36004de66245ade6d0e276768abac5e2a367c37bea6cb4fd08dbba26ab241f43
0x00595430	0x00595ad0	HYP__CTexture__StartJpegCompressPipeline	UNIQUE_MASKED_WINDOW_MATCH	true	105	36	true	0	852b4656e2d10cf59d0f48f1717697104c7001e5d2ced5edac2843caefcf5f9b
0x005954a0	0x00595b40	HYP__CTexture__WriteJpegScanlines	UNIQUE_MASKED_WINDOW_MATCH	true	168	55	true	0	429d59e79c4b155c655c84a4001c18defd27ed888e09a8e16933c6bb93a7c966
0x00595550	0x00595bf0	HYP__CTexture__LoadAndScaleQuantizationTable	UNIQUE_MASKED_WINDOW_MATCH	true	720	227	true	0	914bb2dd7034cca8ca3167649e7662aa1558e051441bee6e58e6d4eb7acf0299
0x00595820	0x00595ec0	HYP__CTexture__LoadHuffmanTableDefinition	UNIQUE_MASKED_WINDOW_MATCH	true	185	67	true	0	71bd1c0ffddcce6d9ca5d2933cc81d887f7e8cedf52034c9c648a937a98efd33
0x005958e0	0x00595f80	HYP__CTexture__LoadDefaultHuffmanTables	UNIQUE_ORDER_CONSTRAINED_MATCH	true	79	23	false	8	4113fd3c6bc3df432f3b14dce778957c0b735f1544394c5899cbc213acaad23c
0x00595930	0x00595fd0	HYP__CTexture__SetJpegCompressColorSpace	UNIQUE_MASKED_WINDOW_MATCH	true	705	191	false	2	384af505f50f83a3a05a69a5f290f96ec7a83388f80f893a588fe9c569c611a6
0x00595c10	0x005962b0	HYP__CTexture__SetDefaultJpegCompressColorSpace	UNIQUE_MASKED_WINDOW_MATCH	true	355	96	false	2	296eda3fb85bff83848c005e2e3957e98ed573e7858139a0eb0306116d4b17fc
0x00595da0	0x00596440	HYP__CTexture__InitializeJpegCompressionDefaults	UNIQUE_MASKED_WINDOW_MATCH	true	250	68	false	2	d5de84c774cc6912185c9068c0eb7dcbca5ca1aae4becda248b84cb19cb9f7a3
0x00595ea0	0x00596540	HYP__CallbackInstallTarget_0059634a	UNIQUE_MASKED_WINDOW_MATCH	true	105	39	true	0	39fd454564005007aff406ab5e933ebd6657efc2d636c4692d4d6a2174b88fa9
0x005960c1	0x00596761	HYP__CDXTexture__FastReciprocalSqrtScalar	UNIQUE_MASKED_WINDOW_MATCH	true	69	20	false	4	b31869993795e3d08935deed75faa3eb0029941a6ac86d571c615fb448a9de12
0x00596106	0x005967a6	HYP__CDXTexture__NormalizeVec3Fast	UNIQUE_MASKED_WINDOW_MATCH	true	202	73	false	4	3757c5bf3c78b9474171b85d40cc7143e37b67b1d1732733da74875158143cd6
0x005961d0	0x00596870	HYP__CDXTexture__MultiplyMatrix4x4_InPlaceSafe	UNIQUE_MASKED_WINDOW_MATCH	true	227	89	true	0	665ab29d7ab5021f859d18a71d83fd6ddb9f2bbcd07e3f441b9041d16473b60a
0x005962b3	0x00596953	HYP__CDXTexture__MultiplyMatrix4x4_Safe	UNIQUE_MASKED_WINDOW_MATCH	true	142	60	true	0	d2c8956771a928fe2cad580600fbd55d6bc8cc1e72a149dd608a5752320f1b93
0x00596341	0x005969e1	HYP__CFastVB__InitMathDispatchTable	UNIQUE_ORDER_CONSTRAINED_MATCH	true	69	12	false	16	643ace7818c0e699e458678d3d80fba31a34bd73deb1df340e2a286838c03d74
0x00596386	0x00596a26	HYP__CDXTexture__UnpackRgb565ToRgbaFloat	UNIQUE_MASKED_WINDOW_MATCH	true	76	28	false	2	891d946362008da709ede05a354a27416cc6ee7d5c578052c11a6fc3eee53520
0x005963d2	0x00596a72	HYP__CDXTexture__NormalizeColorBlockByAlpha	UNIQUE_MASKED_WINDOW_MATCH	true	126	55	true	0	f4f3c049245df68baa4f732561d5fd4acf804ff70fbf5ad2418aade975992231
0x00596450	0x00596af0	HYP__CTexture__PremultiplyAlphaBlock16	UNIQUE_MASKED_WINDOW_MATCH	true	48	21	true	0	b0c3d000cc54a612f906be9f3b6987811d3cf12724d6ad7c9d3fcceb6ac80a03
0x00596480	0x00596b20	HYP__CFastVB__PackClampedRgbToR5G6B5	UNIQUE_MASKED_WINDOW_MATCH	true	265	90	false	12	d9818e85855b3d7a8fcbd5337173ea3b90d7e5e8ab026b654b24fd2df82a9957
0x00596589	0x00596c29	HYP__CFastVB__SolveScalarEndpointPairFromSamples	UNIQUE_MASKED_WINDOW_MATCH	true	795	282	false	25	76ff4fc95efb3aab5dc6fb3f53a56d94345bb812dfe23902436e6f6b66ccc655
0x005968a4	0x00596f44	HYP__CFastVB__SolveVectorEndpointPairFromSamples	UNIQUE_MASKED_WINDOW_MATCH	true	1407	518	false	30	0b976f9359ffe76a90cbd7615770008d566b4957049731a353c95d1fe7680416
0x00596e23	0x005974c3	HYP__CFastVB__QuantizeScalarBlockIndices	UNIQUE_MASKED_WINDOW_MATCH	true	2087	683	false	94	88c1584887ea035e7e45269a20c839403a484ab262cb2bb6a2e65f352ca51413
0x0059764a	0x00597cea	HYP__CDXTexture__DecodeDxt1ColorBlockToRgba	UNIQUE_MASKED_WINDOW_MATCH	true	320	124	false	4	1bf59763b55f2eb362879bb69503aa64cebd75855ddfcfe6049ceb6ebfd7b914
0x0059778a	0x00597e2a	HYP__CTexture__DecodeDxt3BlockToFloatRgba	UNIQUE_MASKED_WINDOW_MATCH	true	131	55	false	3	3eb03df9e515fd25deb8f4df69e70e99f9166853924691ed31581b589ff9d8fa
0x0059780d	0x00597ead	HYP__CTexture__DecodeDxt5BlockToFloatRgba	UNIQUE_MASKED_WINDOW_MATCH	true	316	121	false	8	1a5dbed2597607081292faf518b7799fcf80131251ac800641854d1ab56fe1d9
