retail_va	demo_va	current_name	name_source	semantic_owner	semantic_owner_basis	owner_classes	placement_count	retail_body_min	retail_body_max	retail_body_ranges	retail_body_bytes	retail_instruction_bytes	retail_noninstruction_body_bytes	retail_instruction_count	demo_compared_window_bytes	demo_decoded_instruction_bytes	demo_instruction_count	full_demo_decode	shape_difference_count	normalized_diff_instruction_count	normalized_diff_byte_count	raw_diff_instruction_count	raw_diff_byte_count	exact_zero_normalized	retail_instruction_stream_raw_sha256	demo_instruction_stream_raw_sha256	retail_instruction_stream_normalized_sha256	demo_instruction_stream_normalized_sha256	retail_body_digest_ghidra
0x0051aa90	0x0051ad80	CFEPDirectory__Init	USER_DEFINED	CFEPDirectory	validated-name-prefix	CFEPDirectory	1	0x0051aa90	0x0051aabd	1	46	46	0	13	46	46	13	true	0	0	0	0	0	true	5e9896d3396206ac5c6bea8707a63109bafe583af23ff1d88bd0d12ef6286d03	5e9896d3396206ac5c6bea8707a63109bafe583af23ff1d88bd0d12ef6286d03	dca71fefe41fc7600a6d8b98e772b811dcddbd2912df829cf0991156558b94f7	dca71fefe41fc7600a6d8b98e772b811dcddbd2912df829cf0991156558b94f7	60cb07e480c08d4f5a0d33f857a77ee51e3ea54be3e0981b67a17b45a744dae9
0x0051aac0	0x0051adb0	CFEPDirectory__Shutdown	USER_DEFINED	CFEPDirectory	validated-name-prefix	CFEPDirectory	1	0x0051aac0	0x0051aae9	1	42	42	0	17	42	42	17	true	0	0	0	2	4	true	5d912743a9be3383294b88b41d8600ac859827a99af71cc0296ec6bdce94769e	1b59b6f63c39632d2dbe015a9278bb5a858ff963e0b2ae6d500a82305559bee9	e27b44b2cef4f48a539c4b169b8ec4f4947a098ce5344b0d83d2cf6cd22335d9	e27b44b2cef4f48a539c4b169b8ec4f4947a098ce5344b0d83d2cf6cd22335d9	75123014ec7d5729c63f46536c8426da6197d5fe3dea0b3bb4c8262edf8880ea
0x0051aaf0	0x0051ade0	CFEPDirectory__ButtonPressed	USER_DEFINED	CFEPDirectory	validated-name-prefix	CFEPDirectory	1	0x0051aaf0	0x0051ac29	2	296	296	0	82	296	296	82	true	0	0	0	18	36	true	ed1348e27205881817a9319e1db641b2de6a2a1b5311fd53239dd05b7d6ffc8e	55656370342766a06aa9d81dceeb1da9116b9110ccd56d1e8946341d1831ec8f	6e513becb1ad6d35f6859c37344e6da4551b64fdbee7afae872835a41f34d564	6e513becb1ad6d35f6859c37344e6da4551b64fdbee7afae872835a41f34d564	73ae634a979e83af3c1a4b30cfd8f445e2c82b306e014b681b58eef57b26317f
0x0051ac40	0x0051af30	CFEPDirectory__Process	USER_DEFINED	CFEPDirectory	validated-name-prefix	CFEPDirectory	1	0x0051ac40	0x0051ad21	1	226	226	0	63	226	226	63	true	0	0	0	18	38	true	b42056d34b875c226014c84bc2f54e5b6ce35382c06f2d30421dd034a8eb9f38	9b1cc40c2a3e4ac4a0a52ca9c615329bdaed72522d7791c6246bdf3411944e6b	778f91b8272360f8daab1abbc13982b2a0792fdcc500dfd47c9377e641fc86f7	778f91b8272360f8daab1abbc13982b2a0792fdcc500dfd47c9377e641fc86f7	a8f31008db4fe700a0c580d105e98a3903a714f554fbf76b9c376b004799103e
0x0051ae50	0x00464a90	CFEPLanguageTest__RenderPreCommon	USER_DEFINED	CFEPLanguageTest	validated-name-prefix	CFEPDevSelect|CFEPDirectory|CFEPGoodies|CFEPLanguageTest|CFEPLevelSelect|CFEPLoadGame|CFEPMultiplayer|CFEPSaveGame|CFEPVirtualKeyboard	9	0x0051ae50	0x0051ae6b	1	28	28	0	8	28	28	8	true	0	0	0	2	6	true	349ae70b0685aa2ed8dc6494cd4fc39b51bef390dbd96e8e6a1b22f511243d98	1a964312ccfe28a8ae26e32bbf38ace95a6eda7fb13c6db6201826b77c115bb9	a13830884d5d93cb741d5b1f292536bd398ebaaecb5a04e49f5a6f36b7c54802	a13830884d5d93cb741d5b1f292536bd398ebaaecb5a04e49f5a6f36b7c54802	e0b780f01f37d0ce4c84d71e1b40e7c288d1cad43719255d50eb137ecc3b6f82
0x0051b460	0x0051b730	CFEPDirectory__Render	USER_DEFINED	CFEPDirectory	validated-name-prefix	CFEPDirectory	1	0x0051b460	0x0051b508	1	169	169	0	57	169	169	57	true	0	0	0	14	22	true	4efd1314c070339ac384a7094481404d0b6c7bf6bebcff9232d8c59bbae28ca8	1ef8c7b391b4f372d2fb4742ff66bb1d934c7ac415b73c36a4c41e8dff6f0964	ac6456c091f4728994b610a8234e327889eea86f31e38de5401befd17ab76411	ac6456c091f4728994b610a8234e327889eea86f31e38de5401befd17ab76411	8c38b4635c54f569c0a2c52ae479cc7542dbf2f6e30a5ccc054439f6c355ac86
0x0051b640	0x0051b910	HYP__CFEPMultiplayerStart__SubObj4034__Init	USER_DEFINED	CFEPIntro	single-placement-class	CFEPIntro	1	0x0051b640	0x0051b658	1	25	25	0	5	25	25	5	true	0	0	0	0	0	true	887a56035d9150eb68e0cfaa2c0b397c4129108700111ff6980bcafd0e3be962	887a56035d9150eb68e0cfaa2c0b397c4129108700111ff6980bcafd0e3be962	7f9a8332f1651c02408595128559cecff15854ffd6e0162aed673481201e1383	7f9a8332f1651c02408595128559cecff15854ffd6e0162aed673481201e1383	074965ffdc5dc77fd003354b24dd652906315245b081b0262895af2290464b2e
0x0051b660	0x0051b930	HYP__CFEPMultiplayerStart__SubObj4034__ButtonPressed	USER_DEFINED	CFEPIntro	single-placement-class	CFEPIntro	1	0x0051b660	0x0051b6ac	1	77	77	0	25	77	77	25	true	0	0	0	6	13	true	f3b9d1ca857cc64212d2bd68a646148f7022af2d2403f98696b0edea9d3cdf6d	8f4eea86222616f0070f4a6516ac0684f0fd188b7484973ac336ae4a9850c64a	6a86658a730c310f15281c1ac3009f7cf867fc5059c1a503123bd1ff366ed3a3	6a86658a730c310f15281c1ac3009f7cf867fc5059c1a503123bd1ff366ed3a3	48fce4f2a5703844bf9ec2c2c0a78fb3175dbf726f2a131a5c59e2bdfe338ba8
0x0051b6b0	0x0051b980	HYP__CFEPMultiplayerStart__SubObj4034__Process	USER_DEFINED	CFEPIntro	single-placement-class	CFEPIntro	1	0x0051b6b0	0x0051b83e	1	399	399	0	110	399	399	110	true	0	0	0	33	62	true	e9b591e165748b157d4a1636662856a7c298cc4b32c53e67bf47c96a14949866	227197d3b891aa015b34443e68c59b25079d5a7c79cc3a37f94f8e92417eb241	64131a801deff57492a73069cb73ddaa686f4ad75da9da6f1cd1ef00b992a1c6	64131a801deff57492a73069cb73ddaa686f4ad75da9da6f1cd1ef00b992a1c6	a9a2dc3777d23a2093d7398dfbc0c98409450ba4ebe97c7977ee56f937385e08
0x0051b840	0x0051bb10	CFEPIntro__VFunc_5_0051b840	USER_DEFINED	CFEPIntro	validated-name-prefix	CFEPIntro	1	0x0051b840	0x0051be68	1	1577	1577	0	446	1382	1094	354	false	255	257	743	240	731	false	710094d67d0546b25006c0381e6694967cc26587d42379018979107780d60733	a4d37a9a7c333e97abafd8303afd18e52d7c7d628d11d8a921271920742c704c	9da4ad99454a3b2f7c5f616b8854d239a4e9b79f9f14c6f08aef7797ef2fdc9e	bc082d1d1972c85b20ae8db7ee78ea68302796c42ded8cf05fa307827a30bb61	51356fb1027bd26d8f0eec7bcfff88cb193fea264d14a40d5c4e3cbc0ffa2c94
0x0051be70	0x0051c180	HYP__CFEPMultiplayerStart__SubObj4034__InitRuntimeState	USER_DEFINED	CFEPIntro	single-placement-class	CFEPIntro	1	0x0051be70	0x0051beac	1	61	61	0	15	61	61	15	true	0	0	0	7	12	true	f55af66ffced47224c9bfacef947042b3c1b554804c27614d9b21c7cf71854a1	79ed0fe7be595067018906f39c5c210678b99fdacf4724964e9b5888714a718b	d1dcf77d8012f468c9adb14f5467cab7adfb0e009d22a1032355a6030af851d4	d1dcf77d8012f468c9adb14f5467cab7adfb0e009d22a1032355a6030af851d4	383780e6fac49298a450f34ae8ff581fcf641a0324e74fd0d4e3f2d7927fb4d9
0x0051bfa0	0x0051c2b0	CFEPLanguageTest__Init	USER_DEFINED	CFEPLanguageTest	validated-name-prefix	CFEPLanguageTest	1	0x0051bfa0	0x0051bfb3	1	20	20	0	7	20	20	7	true	0	0	0	0	0	true	1e908795e35397596f705af625f4f27b3ab278c9a55a65f8cc6bf3a4a637b6ad	1e908795e35397596f705af625f4f27b3ab278c9a55a65f8cc6bf3a4a637b6ad	dcb16089129fe7073db3aff1d6b7fcc8bb6376acb76a882c69eb6b197af28879	dcb16089129fe7073db3aff1d6b7fcc8bb6376acb76a882c69eb6b197af28879	7a5d32a9bbc37da74727e294457cb0d4902bc4701445109313aee5307c5fce09
0x0051bfc0	0x0051c2d0	CFEPLanguageTest__Shutdown	USER_DEFINED	CFEPLanguageTest	validated-name-prefix	CFEPLanguageTest	1	0x0051bfc0	0x0051bfdb	1	28	28	0	15	28	28	15	true	0	0	0	0	0	true	51276c031bde2b8bb66470f6f82fdbe2009231f2b3cf18556216ea558dd5eea0	51276c031bde2b8bb66470f6f82fdbe2009231f2b3cf18556216ea558dd5eea0	7e1f4cf2ac26220d95259055c9a0dbbc80ab5b4bf9b48236f5ee0b6fed789d2a	7e1f4cf2ac26220d95259055c9a0dbbc80ab5b4bf9b48236f5ee0b6fed789d2a	16f40def600c31253c725612dae3bb5b9332e6a815a275a6f60636d3238a9f01
0x0051c090	0x0051c3a0	CFEPLanguageTest__ButtonPressed	USER_DEFINED	CFEPLanguageTest	validated-name-prefix	CFEPLanguageTest	1	0x0051c090	0x0051c22a	1	411	411	0	136	411	411	136	true	0	0	0	20	33	true	945265f7cfe1c185ed40476060d6b6c55b28f6cca88a5d9b9ff0174de5b0ffe9	250e6423966f974b11da507cae9a16b2bc34a5eb2e12496e67c32f81a5f648c1	555bb696b443707d0ee69044b7f6f504ba1db0de2c1d0a9763254075ac69c5ec	555bb696b443707d0ee69044b7f6f504ba1db0de2c1d0a9763254075ac69c5ec	e2c4d6055625e473f85b8df33e90398227836d303a779558f2dc66e6115bd7c6
0x0051c280	0x0051c590	CFEPLanguageTest__Render	USER_DEFINED	CFEPLanguageTest	validated-name-prefix	CFEPLanguageTest	1	0x0051c280	0x0051c974	1	1781	1781	0	487	1781	1781	487	true	0	0	0	114	221	true	c19168aa88b3806485d39f81862824808bfc34baa757688a77aa425743809ae0	fcfed80295591d5877236b037aa2ff825063e6738d6af96c23f39ce69e067a85	70cb67d70bc6fccaf89cb2342f7ac88bad3db463309e7751102472625f1379ee	70cb67d70bc6fccaf89cb2342f7ac88bad3db463309e7751102472625f1379ee	bd609fe4349ff815c078bb4b29e79978962849cbadb3b83b3bb7e40723f8048d
0x0051ca70	0x0051cd80	CFEPMultiplayer__VFunc_0_0051ca70	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051ca70	0x0051cb65	1	246	246	0	80	246	246	80	true	0	0	0	7	14	true	364f9ed6123e196f532353995c02a81ac76a81aa5ad96b33379819d2d790457c	bb622c86e7492371e59e33618802325f31417d7408a7cb0bb7d778e03d046f5c	daad6da797621e2918fcb82a841a6e3f7c61e34acbc02b1cc07b5b2a2c745cff	daad6da797621e2918fcb82a841a6e3f7c61e34acbc02b1cc07b5b2a2c745cff	eacaeeb769f2a35e9b005f74d76b3e8508dcda744a1d8d9599efa9d56b807345
0x0051cbb0	0x0051cec0	CFEPMultiplayer__VFunc_1_0051cbb0	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051cbb0	0x0051cc6f	1	192	192	0	68	192	192	68	true	0	0	0	2	4	true	fbbe76c7ab85a8fd5ba72280698c998efb12fd7f62a6365cb4696ca019c53b7b	e9c75d2875c7ee95e2b5a74404a7dea2c660c09e2008f68887f748e1e19c42a4	f96fcb853ef412c166b9026cda856a7fb2d612108bd5f9994954dcd518a0ff5a	f96fcb853ef412c166b9026cda856a7fb2d612108bd5f9994954dcd518a0ff5a	09589d0fa09e9ba80d32ba6ecbf7894f0590e1dee8447602f4fb16f5394a345b
0x0051ccb0	0x0051cfc0	CFEPMultiplayer__VFunc_3_0051ccb0	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051ccb0	0x0051cfb1	1	770	770	0	204	770	770	204	true	0	0	0	55	110	true	13eefe00b42fa4279a6769be73de66f9d847098c54702104921134dec5438223	4ec87e126f6d11bfef5fbe89f7a3cf896d10fb8bfd235b0778d18ce0ee21aee6	5ae1402a8c62b6728162916b5ba4aa76dd27b2a32b65d01b4eac43cc662c258f	5ae1402a8c62b6728162916b5ba4aa76dd27b2a32b65d01b4eac43cc662c258f	ab4662a0ae05a80301f70422a7beb058491c4e69f624665c06b49571488be6ed
0x0051d020	0x0051d330	CFEPMultiplayer__VFunc_2_0051d020	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051d020	0x0051d158	1	313	313	0	101	313	313	101	true	0	0	0	18	29	true	45eb1cf8104eea505bcff7f615b86b1e0dc36eddd89562083772eaaf6dc17fa6	fc797e7e15692495d577fde01ccf0bc7a07703daf9232c0d0e56eb4e3e449f7c	cbd8c661801fb0bfc7ff457d7d8b5a13aacb617d7758868be1ddf4a1890c7fa4	cbd8c661801fb0bfc7ff457d7d8b5a13aacb617d7758868be1ddf4a1890c7fa4	3923cb69039a041e1dd630c43d858baf0fb9af39209f5c41e7348e867296e60f
0x0051d160	0x0051d470	CFEPMultiplayer__VFunc_5_0051d160	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051d160	0x0051da5a	1	2299	2299	0	653	2299	2299	653	true	0	0	0	128	204	true	7e5fa85f29e0bfdbf1033cb409b479b61a2cce372430743011cdc8cf2705d311	40ebabc1b5bb3eb96265b55d4714df03ad7ff46f81f7a4d76bb40507744656ed	260593450d8a7a11d5e3b96707361ea32d93f02ca44d36cb52bb0833d583f661	260593450d8a7a11d5e3b96707361ea32d93f02ca44d36cb52bb0833d583f661	04253d4eaa7ecc05a30d9be7f6da6daa407fbd9ee32d2e8b10bb16de1be2c1e1
0x0051da60	0x0051dd70	CFEPMultiplayer__InitSelection	USER_DEFINED	CFEPMultiplayer	validated-name-prefix	CFEPMultiplayer	1	0x0051da60	0x0051daa1	1	66	66	0	21	66	66	21	true	0	0	0	3	5	true	20a756f95b73d92ce9bce8560af81dcb5dc80dde558338b96cfedf84d574e837	bec79c5ec137f39d45dd1e58db88663661be62fd7212baeffb47aec67b451a1d	9d55fc9189210fc5ed04dbdebb4d3cdf9b314742ae0e14bbc6bd15afd55c792b	9d55fc9189210fc5ed04dbdebb4d3cdf9b314742ae0e14bbc6bd15afd55c792b	bf8e07e446bf70f4907a647433af2616e0562a19dcc1748584cfcb3236017d8e
0x0051dba0	0x0051deb0	HYP__CFEPMultiplayerStart__Init	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051dba0	0x0051dd86	1	487	487	0	143	487	487	143	true	0	0	0	22	46	true	6873a6c53440736f07317975f0f9867a5e6523026b61ddf355d59ce929395078	da3eda6ff7941b9e43ae60eb2dbc5896a8320777d6e85dc7ccc5f8b96bdb274f	fc1b9225d65116b9b14945e893aecd60f3c8ffb050bd9c255b51c403400c5a89	fc1b9225d65116b9b14945e893aecd60f3c8ffb050bd9c255b51c403400c5a89	2999fe9917ee54813367faf4dafa20c96b57d0094a0fba699bf0b15c21e453b5
0x0051dd90	0x0051e0a0	HYP__CFEPMultiplayerStart__Shutdown	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051dd90	0x0051ddc8	1	57	57	0	22	57	57	22	true	0	0	0	6	12	true	7f65648accd90640609819872a1a281b5fd0106238e186eb0affbb8504315472	c2ae9af0e8ae8a15367ffd25b3b125fbd67718a65aba5b926850f5f5ce30057e	275eae232388bee6f2121d77fbbf189e3186c6ebca3c62e0b46acceb3c460972	275eae232388bee6f2121d77fbbf189e3186c6ebca3c62e0b46acceb3c460972	48b5156d323084bf78968efcf7dceb8b75322dd11d368dcb2124658a6a33fab3
0x0051de60	0x0051e170	HYP__CFEPMultiplayerStart__ButtonPressed	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051de60	0x0051dec1	1	98	98	0	33	98	98	33	true	0	0	0	5	10	true	d3f4c0723c35ace21743e083f1c952d46881ebd2fad09899803ac608c5b62c16	6e07278c9b12db13f69972a6dd5d2a34ee07786ff4852d3b032a42e6ff761417	91744daa4deca2961c672d74b05edc15d9e8d09c9b1a0540e42f1dbf76b16269	91744daa4deca2961c672d74b05edc15d9e8d09c9b1a0540e42f1dbf76b16269	314420003e64f44ed58d75ba9489abde8cec7c6c003dacf2f4c4380609ea5978
0x0051ded0	0x0051e1e0	HYP__CFEPMultiplayerStart__Process	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051ded0	0x0051e117	1	584	584	0	211	584	584	211	true	0	0	0	26	43	true	59530df2e5879a518539f1954e1135546e61de96895b4c317f1f232776658c9f	298343dd61a56ec404acd583694ba5fc4c3af56d7292302a81f85431c775a7db	9dd3427cf57cd889841e2ac056812c73b469f4b1b60c3dbc879c9faadbae8186	9dd3427cf57cd889841e2ac056812c73b469f4b1b60c3dbc879c9faadbae8186	05288e70b3e68caf531ba44b790848aa4ccf433466359fef4925aecbaf9f787d
0x0051e120	0x0051e430	HYP__CFEPMultiplayerStart__RenderPreCommon	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051e120	0x0051e1a6	1	135	135	0	34	135	135	34	true	0	0	0	13	17	true	9435b61b638513bcf3a9339d752d2fd9d333d096fe80f0630419f68aee1d61c4	fd87e1481f7bbdfae71533118d6f41c2760fc8f6c1e2b263e26281c9f085012e	d1cc6552b7e96858804bcddbd954684268bb3badfa8d268c845989305ef03e0d	d1cc6552b7e96858804bcddbd954684268bb3badfa8d268c845989305ef03e0d	334ed81a82602bbf964ca8fed6cde28dc66aff405f46ee2441433605e98a3da4
0x0051e1b0	0x0051e4c0	HYP__CFEPMultiplayerStart__Render	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051e1b0	0x0051f349	1	4506	4506	0	1160	4506	4506	1160	true	0	0	0	225	397	true	a610432e333da43604f1216f565ca6b2238c6f49e6713a7bf55afd8182c0df50	4e0e8143107adfac966e27814db0772b0a5a0d01ca70697e7ad42a4b34b50d52	9fd9a25033b8b49c1abd8ebe41b2013469f74c879804eaf7bf1c1eaa3c41b5c0	9fd9a25033b8b49c1abd8ebe41b2013469f74c879804eaf7bf1c1eaa3c41b5c0	c647b2366c2b2de7bdd841012b88f9e7a31593e0295bd59818471d5532c94d9d
0x0051f350	0x0051f660	HYP__CFEPMultiplayerStart__TransitionNotification	USER_DEFINED	CFEPMultiplayerStart	validated-name-prefix	CFEPMultiplayerStart	1	0x0051f350	0x0051f36d	1	30	30	0	9	30	30	9	true	0	0	0	1	2	true	8b4c5a45005a00a2a02e6d008fbb21d34a5600bedd2a1cff22d99fa6027fd96b	90c85ecbb53e5f681e04c5a34839391a88ee3c2f3aa58bd85fb8c987c3664b72	14c25952cf4153777722403229b9416d5c99597796bf6cd17552d4c3db9e3c2e	14c25952cf4153777722403229b9416d5c99597796bf6cd17552d4c3db9e3c2e	64bfbd02ff3e37720ad2739a2a4c54600b057a94e4e0a499d72f3135578a4ce4
0x0051f4b0	0x0051f7c0	CFEPOptions__Init	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f4b0	0x0051f4bc	1	13	13	0	3	13	13	3	true	0	0	0	0	0	true	937559cbed2f920604d299b6828f919f0485f0cd263c23b0196805cae883703e	937559cbed2f920604d299b6828f919f0485f0cd263c23b0196805cae883703e	0b3b46b68b0085659fc8487b0b4473381f7fe803356b4294469f2850c98a3e21	0b3b46b68b0085659fc8487b0b4473381f7fe803356b4294469f2850c98a3e21	c688052578f125d552613dfff2ece7423892cf8da4aa05a5fb228938690072b3
0x0051f4c0	0x0051f7d0	CFEPOptions__Shutdown	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f4c0	0x0051f4db	1	28	28	0	8	28	28	8	true	0	0	0	2	4	true	2ba4688a02b74088341e793d00bad72f17f95825172f5ff9efc5e83680dd236a	0dfd14360140afc180507ca4607ee63d12643fe85aa9d16255dc8d8d8ea91b9f	b5ec2bd7715afd82f476ebbacd8e72d7ce7bbc76179d3480635e1d45620166fd	b5ec2bd7715afd82f476ebbacd8e72d7ce7bbc76179d3480635e1d45620166fd	fc18ae440f514a8166ffd8b1e51339bae087a6c13c4ada2d3c7398a503261bb4
0x0051f4e0	0x0051f7f0	CFEPOptions__ButtonPressed	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f4e0	0x0051f4f9	1	26	26	0	9	26	26	9	true	0	0	0	1	2	true	e7409cee37dda586ff499ff7d00666c69d2db013ae712958a04f589d42db0a6c	6ecca9e9f4869afb82119f95f9110a9c4e3355c4412eaff92927160ddcee2658	98dfb581809d2e3d528a623a4eb5ac409323029fb73bf08b40e463b877042678	98dfb581809d2e3d528a623a4eb5ac409323029fb73bf08b40e463b877042678	a73567094364a56be519d0e16a7206b4081b389937234f7d152e67f7d61431de
0x0051f600	0x0051f910	CFEPOptions__ProcessInput	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f600	0x0051f665	1	102	102	0	35	102	102	35	true	0	0	0	6	12	true	fecdbd8d9e28c4f63d197af85582e19191bc7267d12e2202580b12b81c15febc	0993fa3e9fbd39bdca2ef105574f3dba41fe1342cdb77426e344afa76a3413bc	863fa5ef8d3976aa5ad7101b937a9e7dcdd1af724092cde59bc962df501febfd	863fa5ef8d3976aa5ad7101b937a9e7dcdd1af724092cde59bc962df501febfd	ecc3e7d26187a74c979bdd7c68fdf812ac7033ee3a1a2bfa865a22ea9b85ec03
0x0051f6d0	0x0051f9e0	CFEPOptions__RenderPreCommon	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f6d0	0x0051f6fd	1	46	46	0	13	46	46	13	true	0	0	0	2	4	true	6c2edfe937f2accaeb677a6cf3b95ac502f1f6f538afccde0058d2cc0a9cfad4	56d13dbb78a17ae8864abecc29f855acd165213d8c4c3063e19aeb8fe86895f7	3fd0901d41f20b0beb8006aca79466183c027108975da3f2c19c908b195400bf	3fd0901d41f20b0beb8006aca79466183c027108975da3f2c19c908b195400bf	aca7c5e6d7ee31f2aacc894861811fdd11ff27460815b24e118889aa1cf7089e
0x0051f700	0x0051fa10	CFEPOptions__Update	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f700	0x0051f7da	1	219	215	4	69	215	215	69	true	0	0	0	21	35	true	6beb57690797cc98aed332ebe5313b5cc80f7d78d894340bed7bd499db863501	9a05b6cdfd5e96fa09498e5032b8762704ab1481609b69aa3b4ce92f791bddb9	1188c03cb84e32c579acca1bbe38909806edea113a08bd8a1ef9b09d7375c1f3	1188c03cb84e32c579acca1bbe38909806edea113a08bd8a1ef9b09d7375c1f3	2b91ee5c8826bda26d9c40870df1e07a83e100a4ae3871f6c1fc6472498e2ee1
0x0051f7e0	0x0051faf0	CFEPOptions__EnsureOptionsContext	USER_DEFINED	CFEPOptions	validated-name-prefix	CFEPOptions	1	0x0051f7e0	0x0051f8dc	1	253	253	0	69	253	253	69	true	0	0	0	21	42	true	de63b4b5e61fee60ff2faa3622a9bc30ecad7ff7f965771964ca212cab8ac3ba	6a48519412a244036bfc8aa2737b8b85d4b7fb9a6724db7afe0d8a61a3044dd3	97a92ac5abd0fae65fcd8571088fd3fda2d568320630cfbcf223f1c528dc3ee2	97a92ac5abd0fae65fcd8571088fd3fda2d568320630cfbcf223f1c528dc3ee2	a69bc78f14001909f59924afb121489fce58f40a2750aaf9d8dd87bbb27a3945
0x0051f9f0	0x0051fd00	CFEPScreenPos__Init	USER_DEFINED	CFEPScreenPos	validated-name-prefix	CFEPScreenPos	1	0x0051f9f0	0x0051f9fd	1	14	14	0	5	14	14	5	true	0	0	0	0	0	true	aace7aa7387f83fbfaa1f270939634e602e48531d148b772cb277cc3dc4aa2ac	aace7aa7387f83fbfaa1f270939634e602e48531d148b772cb277cc3dc4aa2ac	6ad7967a8f8b49d90158f60184329ccf37678cd291b214bcb85c19c536fd2f53	6ad7967a8f8b49d90158f60184329ccf37678cd291b214bcb85c19c536fd2f53	9b6dd10a9ec668229f1696bb84cfc7f7380e3990c9d66d538e41763c969bb197
0x0051fa00	0x0051fd10	CFEPScreenPos__ButtonPressed	USER_DEFINED	CFEPScreenPos	validated-name-prefix	CFEPScreenPos	1	0x0051fa00	0x0051fb29	1	298	298	0	93	298	298	93	true	0	0	0	20	40	true	99e6de0792b20542e1a22123238b4460dd8428cc6fd7c7f6d01e612c7761c392	9a05d96cd5bb8b09a23651d437ed0aca3ba39cc4f253f04c41b969a01924ce13	4be7ae76f41c8bfdd0777bbcace2a9223a5bc9e133382493e93c77ca0bbcc69e	4be7ae76f41c8bfdd0777bbcace2a9223a5bc9e133382493e93c77ca0bbcc69e	a61701b6d25551b8e8613f31848390fbb185a003c1a8388436473b79efcf73eb
0x0051fb60	0x0051fe70	CFEPScreenPos__RenderPreCommon	USER_DEFINED	CFEPScreenPos	validated-name-prefix	CFEPScreenPos	1	0x0051fb60	0x0051fb8c	1	45	45	0	13	45	45	13	true	0	0	0	3	5	true	de5780fbdb623bd9fbdd39e2b4a5e5e5eef9837061f8849274a6415cc0995f20	ac851774fe8cff3ad5db731ed9d033ea3838f7eabfae1b0f62dbd5fda00e00af	f9f4481ec7a3fa621d2351e478a2da3e627d31110b4a0402529ace79cf6f6c63	f9f4481ec7a3fa621d2351e478a2da3e627d31110b4a0402529ace79cf6f6c63	6a928edeef6f21d66f6512419d70d477833e43ddb0b6675a9834c46ec7b98167
0x0051fb90	0x0051fea0	CFEPScreenPos__Render	USER_DEFINED	CFEPScreenPos	validated-name-prefix	CFEPScreenPos	1	0x0051fb90	0x0051fd4e	1	447	447	0	128	447	447	128	true	0	0	0	39	68	true	3c7a9be5e2573b359482fde2e2809cb6c6cdce530b183650bb78d545e75f1a1d	0a32ae21394b676c0b6b308b40599319d247ba34b9ec09619f36501e1be4ce77	6de60036d477e3be91e9b01d83b6352e74b9bc2b9beb72acd729e140f301e427	6de60036d477e3be91e9b01d83b6352e74b9bc2b9beb72acd729e140f301e427	1a95d1bbff45e622f43dfbbf04d33e34b0637487b499fe9a9a614e76727be307
0x0051fd50	0x00520060	CFEPScreenPos__TransitionNotification	USER_DEFINED	CFEPScreenPos	validated-name-prefix	CFEPScreenPos	1	0x0051fd50	0x0051fd80	1	49	49	0	17	49	49	17	true	0	0	0	3	5	true	a5cc39a02ae85f91a7d9b5d17d88f90447c8f1ac2adcca0d187a54a33470a390	9c1211a483ce4ad9bb3ddbc1483064381732de921e293ab45dc1dbe57d2bb35b	c20f6b022b1da352e941e274d9847c35738f6d68a5aefa59e82fdd0905296ec7	c20f6b022b1da352e941e274d9847c35738f6d68a5aefa59e82fdd0905296ec7	6f012dfdc28cdcbcb2fa04165b63ded8344bbbdd1036615da581c40c5c6645fa
