# Ghidra function-name table -- address -> current saved symbol
# Purpose : the resolution authority for tools/re_function_doc_names_check.py.
#           It is a name index, not a database and not a disassembly.
# Derived : live maintainer Ghidra project (C:\Users\david\Ghidra\Projects), exported headless by
#           tools/ExportFullFunctionInventory.java on 2026-07-27 17:49 local, after
#           the 580-creation / AIF / DPI mutation waves, the 533-name vtable naming
#           wave, and both destructor demotions (0x0048c300, 0x005386d0).
# Specimen: BEA.exe MD5 3b456964020070efe696d2cc09464a55,
#           SHA-256 74154bfae14ddc8ecb87a0766f5bc381c7b7f1ab334ed7a753040eda1e1e7750
# Source  : local-lab/re-ledger/naming-wave-2026-07-27/inv-LIVE2-functions.tsv
#           sha256 2f9d352eaec3005d1827660f86403d25e45b67158eeba1b98363565a30811228
#           (gitignored; this file is the promoted 4-column projection of it)
# Reproduced: an independent export of the same database (inv-LIVE1-functions.tsv)
#           agrees with it on all 7555 names, 0 differences.
# DATED PROJECTION: reverse-engineering/ghidra/ was promoted from the 8,125-function
#           live project on 2026-08-09. This 7,555-row table remains the historical
#           2026-07-27 name index used by its owning documentation check; it is no
#           longer a current database projection.
# Columns : address, name, bodyMin, bodyMax (hex). 67 functions have
#           non-contiguous bodies, so bodyMin..bodyMax over-covers for those;
#           6 of the 7555 spans overlap their predecessor.
# text_range: 0x00401000-0x005d7fff
address	name	bodyMin	bodyMax
0x004109d0	CBattleEngineJetPart__YawRight	0x004109d0	0x00410c4a
0x00410c50	CBattleEngineJetPart__Move	0x00410c50	0x004114ca
0x004114d0	CBattleEngineJetPart__Gravity	0x004114d0	0x004114f3
0x00411500	CBattleEngineJetPart__HandleSkimming	0x00411500	0x00411621
0x00411630	CBattleEngineJetPart__HandleGroundEffect	0x00411630	0x00411a50
0x00411a60	Vec3__Cross	0x00411a60	0x00411a98
0x00411aa0	CBattleEngineJetPart__GetFriction	0x00411aa0	0x00411b63
0x00411b70	CBattleEngineJetPart__GetIsDoingSpecialAirMove	0x00411b70	0x00411b8f
0x00411b90	CGeneralVolume__DispatchSelectedBurstPreset	0x00411b90	0x00411bea
0x00411bf0	CGeneralVolume__DispatchMode3BurstProgressAndSpawn	0x00411bf0	0x00411e67
0x00411e70	CBattleEngineJetPart__ChangeWeapon	0x00411e70	0x00411ff0
0x00412000	CBattleEngineJetPart__LoseWeaponCharge	0x00412000	0x00412043
0x00412050	CBattleEngineJetPart__WeaponFired	0x00412050	0x004121a2
0x004121b0	CBattleEngineJetPart__GetWeaponAmmoPercentage	0x004121b0	0x00412232
0x00412240	CGeneralVolume__GetMode3CurrentEntryRoundedSlotValue	0x00412240	0x004122ad
0x004122b0	CBattleEngineJetPart__IsEnergyWeapon	0x004122b0	0x00412301
0x00412310	CBattleEngineJetPart__IsWeaponOverheated	0x00412310	0x00412361
0x00412370	CBattleEngineJetPart__GetWeaponCharge	0x00412370	0x00412414
0x00412420	CGeneralVolume__GetMode3CurrentEntryDisplayString	0x00412420	0x00412472
0x00412480	CBattleEngineJetPart__GetWeaponPhysicsName	0x00412480	0x004124c6
0x004124d0	CBattleEngineJetPart__GetCurrentWeaponNameField04	0x004124d0	0x00412517
0x00412520	CBattleEngineJetPart__GetWeaponIconName	0x00412520	0x00412567
0x00412570	CBattleEngineJetPart__CanWeaponFire	0x00412570	0x0041260b
0x00412610	CBattleEngineJetPart__GetCurrentWeapon	0x00412610	0x00412648
0x00412650	CBattleEngineJetPart__ResetConfiguration	0x00412650	0x00412799
0x004127a0	CGeneralVolume__EnableLinkedEntriesByName	0x004127a0	0x00412820
0x00412830	CGeneralVolume__DisableLinkedEntriesByNameAndReselect	0x00412830	0x004128f9
0x00412900	CBattleEngineJetPart__AutoLevel	0x00412900	0x00412991
0x004129a0	LinkedObjectList__CountFlag9C	0x004129a0	0x004129d0
0x004129e0	FUN_004129e0	0x004129e0	0x004129fe
0x00412ad0	CBattleEngineWalkerPart__UpdateWalkCycle	0x00412ad0	0x00412bb6
0x00412bc0	CBattleEngineWalkerPart__ctor	0x00412bc0	0x00412cec
0x00412cf0	CBattleEngineWalkerPart__dtor_base	0x00412cf0	0x00412d73
0x00412d80	CBattleEngineWalkerPart__Forward	0x00412d80	0x00412f66
0x00412f70	CBattleEngineWalkerPart__Backward	0x00412f70	0x00413156
0x00413160	CBattleEngineWalkerPart__StrafeLeft	0x00413160	0x0041335f
0x00413360	CBattleEngineWalkerPart__StrafeRight	0x00413360	0x004135c1
0x004135d0	CBattleEngineWalkerPart__GetIsDoingSpecialWalkerMove	0x004135d0	0x004135da
0x004135e0	CBattleEngineWalkerPart__ActivateLandingJets	0x004135e0	0x00413656
0x00413660	CGeneralVolume__ApplyYawInputByWeaponClass	0x00413660	0x004136d9
0x004136e0	CGeneralVolume__ApplyPitchInputByWeaponClass	0x004136e0	0x00413750
0x00413760	CBattleEngineWalkerPart__Move	0x00413760	0x00413a63
0x00413a70	CBattleEngineWalkerPart__GoingIntoWater	0x00413a70	0x00413b84
0x00413b90	CBattleEngineWalkerPart__Slide	0x00413b90	0x00413cb9
0x00413cc0	CBattleEngineWalkerPart__FireWeapon	0x00413cc0	0x00413ce7
0x00413cf0	CBattleEngineWalkerPart__ChargeWeapon	0x00413cf0	0x00413ea6
0x00413eb0	CBattleEngineWalkerPart__ChangeWeapon	0x00413eb0	0x00414004
0x00414010	CMonitor__ClearCurrentTrackedEntryFlag60	0x00414010	0x00414020
0x00414030	CBattleEngineWalkerPart__GetCurrentWeapon	0x00414030	0x004140c5
0x004140d0	CBattleEngineWalkerPart__WeaponFired	0x004140d0	0x00414406
0x00414410	CBattleEngineWalkerPart__GetWeaponAmmoPercentage	0x00414410	0x0041446c
0x00414470	CBattleEngineWalkerPart__GetWeaponAmmoCount	0x00414470	0x004144b0
0x004144c0	CBattleEngineWalkerPart__IsEnergyWeapon	0x004144c0	0x004144e4
0x004144f0	CBattleEngineWalkerPart__IsWeaponOverheated	0x004144f0	0x00414514
0x00414520	CBattleEngineWalkerPart__GetWeaponCharge	0x00414520	0x00414591
0x004145a0	CBattleEngineWalkerPart__GetWeaponName	0x004145a0	0x004145c0
0x004145d0	CBattleEngineWalkerPart__GetWeaponPhysicsName	0x004145d0	0x004145e4
0x004145f0	CBattleEngineWalkerPart__GetCurrentWeaponZoomMode	0x004145f0	0x00414605
0x00414610	CBattleEngineWalkerPart__GetWeaponIconName	0x00414610	0x00414625
0x00414630	CBattleEngineWalkerPart__CanWeaponFire	0x00414630	0x004146a8
0x004146b0	CBattleEngineWalkerPart__ResetConfiguration	0x004146b0	0x0041496d
0x00414970	CGeneralVolume__EnableEntriesByName	0x00414970	0x00414a38
0x00414a40	CGeneralVolume__DisableEntriesByNameAndReselect	0x00414a40	0x00414b27
0x00414b30	TargetSet__AnyUnitTargetTimeoutBeforeProfileLimit	0x00414b30	0x00414b67
0x00414b70	CGeneralVolume__CountEnabledEntriesIncludingPrimary	0x00414b70	0x00414bb4
0x00414bc0	FUN_00414bc0	0x00414bc0	0x00414bde
0x00414cb0	CDXBattleLine__PopulateBattleLineAndInfluenceOverlayVertices	0x00414cb0	0x00414d57
0x00414d60	FUN_00414d60	0x00414d60	0x00414d7e
0x00414e50	CBoat__Init	0x00414e50	0x00414f9f
0x00414fa0	CBoatAI__scalar_deleting_dtor	0x00414fa0	0x00414fbf
0x00414fc0	CBoatAI__dtor_body_00414fc0	0x00414fc0	0x0041505e
0x00415060	CUnitAI__scalar_deleting_dtor	0x00415060	0x0041507f
0x00415080	CUnitAI__dtor_body	0x00415080	0x0041511e
0x00415120	CBoat__VFunc_0_00415120	0x00415120	0x0041513f
0x00415140	CBoat__HandleLandedStateTransition	0x00415140	0x0041519b
0x004151a0	CBoat__VFunc_66_004151a0	0x004151a0	0x00415428
0x00415430	CBoat__VFunc_49_00415430	0x00415430	0x0041544e
0x00415450	CBoat__VFunc96_SpawnConfiguredSmallExplosion	0x00415450	0x0041577c
0x00415780	CBoat__PlayDeployingAnimationIfState0	0x00415780	0x004157bd
0x004157c0	CBoat__PlayUndeployingAnimation	0x004157c0	0x004157f3
0x00415800	CBoat__VFunc_90_00415800	0x00415800	0x00415965
0x00415970	CBoat__HandleDeployUndeployAnimationCompletion	0x00415970	0x00415a41
0x00415a50	CBoat__CanCompleteDeployUndeployTransition	0x00415a50	0x00415a87
0x00415a90	FUN_00415a90	0x00415a90	0x00415a9a
0x00415b90	CBoatAI__VFunc_8_00415b90	0x00415b90	0x00415c75
0x00415d70	CBoatGuide__ctor	0x00415d70	0x00415d88
0x00415d90	CBoatGuide__VFunc_3_00415d90	0x00415d90	0x00415fb1
0x004160b0	CBomber__VFunc_9_004160b0	0x004160b0	0x004160dc
0x004161a0	CBomberAI__scalar_deleting_dtor	0x004161a0	0x004161bf
0x004161c0	CBomberAI__dtor_body_004161c0	0x004161c0	0x0041625e
0x00416260	CBomberGuide__scalar_deleting_dtor	0x00416260	0x0041627f
0x00416280	CBomberGuide__dtor_body_00416280	0x00416280	0x004162dc
0x004162e0	CBomber__VFunc_66_004162e0	0x004162e0	0x004163b9
0x004164b0	FUN_004164b0	0x004164b0	0x00416589
0x00416590	CBomberAI__VFunc_9_00416590	0x00416590	0x0041678d
0x00416790	CBomberAI__VFunc_3_00416790	0x00416790	0x0041687b
0x00416970	CBomberGuide__VFunc_3_00416970	0x00416970	0x00416d0a
0x00416d10	CBSpline__ctor	0x00416d10	0x00416d98
0x00416da0	CBSpline__dtor	0x00416da0	0x00416e2f
0x00416e30	CBSpline__BasisFunction	0x00416e30	0x00416fb4
0x00416fc0	CBSpline__GetPoint	0x00416fc0	0x00417098
0x004170a0	FUN_004170a0	0x004170a0	0x004170be
0x00417190	CBuilding__VFunc_9_00417190	0x00417190	0x00417346
0x00417390	CBuilding__CreateRepairPadAI	0x00417390	0x00417476
0x00417480	CRepairPadAI__scalar_deleting_dtor	0x00417480	0x0041749f
0x004174a0	CRepairPadAI__dtor_body_004174a0	0x004174a0	0x0041753e
0x00417540	CBuilding__RenderAndUpdateStaticShadow	0x00417540	0x0041758c
0x00417590	CBuilding__dtor_body_00417590	0x00417590	0x004175a1
0x004175b0	CPhysicsScriptValue__GetTwoScalarSerializedSize8	0x004175b0	0x004175b5
0x004175c0	CUnit__ReturnField164FloatF4_004175c0	0x004175c0	0x004175cc
0x004175d0	CUnit__ReturnField164FloatF8_004175d0	0x004175d0	0x004175dc
0x004175e0	CUnit__ReturnField13cCOrZero_004175e0	0x004175e0	0x004175f0
0x00417600	CUnit__SetField160_00417600	0x00417600	0x0041760c
0x00417610	CUnit__ReturnField164E4_00417610	0x00417610	0x0041761c
0x00417620	CUnit__ReturnField164Float154_00417620	0x00417620	0x0041762c
0x00417630	CUnit__ReturnObject114OrOne_00417630	0x00417630	0x00417646
0x00417650	CBuilding__VFunc_7_00417650	0x00417650	0x00417655
0x00417660	SharedUnitVFunc__ForwardArgWithFlags40100120_00417660	0x00417660	0x00417671
0x00417680	SharedUnitVFunc__ReturnField250_00417680	0x00417680	0x00417686
0x00417690	SharedUnitVFunc__SetField250_00417690	0x00417690	0x0041769c
0x004176a0	CBuilding__scalar_deleting_dtor	0x004176a0	0x004176bf
0x004176c0	CBuilding__InitRenderThingFromInitMeshName	0x004176c0	0x00417860
0x00417870	CBuilding__VFuncSlot_02_RemoveFromWorldUpdateShadowAndForward	0x00417870	0x00417893
0x004178a0	CBuilding__ProcessClosingAndUnshuttingAnimations	0x004178a0	0x0041799d
0x004179a0	CBuilding__VFunc_40_004179a0	0x004179a0	0x00417a1e
0x00417a20	CBuilding__VFunc_39_00417a20	0x00417a20	0x00417a31
0x00417a40	CBuilding__VFunc50_HandleDeathAndSpawnUnitExplosion	0x00417a40	0x00417de5
0x00417df0	SharedUnitVFunc__HandleType1388Field74Resource_00417df0	0x00417df0	0x00417e2f
0x00417e30	CBuilding__VFunc_52_00417e30	0x00417e30	0x00418087
0x00418090	CBuilding__StartOpeningIfPending	0x00418090	0x004180fd
0x00418100	CBuilding__VFunc_37_00418100	0x00418100	0x00418115
0x00418120	CBuilding__AdvanceOpenCloseAnimationState	0x00418120	0x00418293
0x004182a0	FUN_004182a0	0x004182a0	0x004182be
0x00418390	CBuildingNamedMesh__VFunc_9_00418390	0x00418390	0x004183c2
0x004183d0	CBuildingNamedMesh__dtor_base	0x004183d0	0x004183e1
0x004183f0	CNamedMesh__VFunc_11_004183f0	0x004183f0	0x004183f6
0x00418400	CBuildingNamedMesh__VFunc_7_00418400	0x00418400	0x00418405
0x00418410	FUN_00418410	0x00418410	0x00418415
0x00418420	CBuildingNamedMesh__VFunc_38_00418420	0x00418420	0x0041842e
0x00418430	CBuildingNamedMesh__scalar_deleting_dtor	0x00418430	0x0041844f
0x00418450	CBuildingNamedMesh__VFuncSlot_02_RemoveFromWorldAndForwardNamedMesh	0x00418450	0x00418466
0x00418470	CByteSprite__Init	0x00418470	0x0041847c
0x00418480	CByteSprite__Free	0x00418480	0x004184b4
0x004184c0	CByteSprite__Load	0x004184c0	0x0041871b
0x00418720	CByteSprite__SetTarget	0x00418720	0x00418745
0x00418750	CByteSprite__DrawRLE_NoClip	0x00418750	0x004187d1
0x004187e0	CByteSprite__DrawRLE_ClipLeft	0x004187e0	0x00418872
0x00418880	CByteSprite__DrawRLE_ClipRight	0x00418880	0x00418913
0x00418920	CByteSprite__DrawFrame	0x00418920	0x004189e6
0x004189f0	CByteSprite__EncodeFrame	0x004189f0	0x00418bdf
0x00418be0	FUN_00418be0	0x00418be0	0x00418bfe
0x00418cd0	CThingCamera__VFunc_0_00418cd0	0x00418cd0	0x00418d78
0x00418d80	CThingCamera__VFunc_1_00418d80	0x00418d80	0x00418dc4
0x00418dd0	CThingCamera__VFunc_2_00418dd0	0x00418dd0	0x00418e74
0x00418e80	CThingCamera__VFunc_3_00418e80	0x00418e80	0x00418eaf
0x00418eb0	FUN_00418eb0	0x00418eb0	0x00418eca
0x00418ed0	FUN_00418ed0	0x00418ed0	0x00418eea
0x00418ef0	CThing3rdPersonCamera__ctor	0x00418ef0	0x004190a7
0x004190b0	CCamera__VFunc_2_004190b0	0x004190b0	0x004190bf
0x004190c0	CCamera__VFunc_3_004190c0	0x004190c0	0x004190d0
0x004190e0	CCamera__VFunc_5_004190e0	0x004190e0	0x004190e4
0x004190f0	CCamera__VFunc_8_004190f0	0x004190f0	0x00419111
0x00419120	CThing3rdPersonCamera__scalar_deleting_dtor	0x00419120	0x0041913f
0x00419140	CThing3rdPersonCamera__dtor	0x00419140	0x004191b2
0x004191c0	CThing3rdPersonCamera__VFunc_0_004191c0	0x004191c0	0x0041938b
0x00419390	CThing3rdPersonCamera__VFunc_2_00419390	0x00419390	0x00419536
0x00419540	CThing3rdPersonCamera__VFunc_1_00419540	0x00419540	0x00419709
0x00419710	CThing3rdPersonCamera__VFunc_3_00419710	0x00419710	0x004198a2
0x004198b0	FUN_004198b0	0x004198b0	0x004198c2
0x004198d0	CPanCamera__ctor	0x004198d0	0x00419a16
0x00419a20	CMonitor__scalar_deleting_dtor	0x00419a20	0x00419a3f
0x00419a40	CPanCamera__scalar_deleting_dtor	0x00419a40	0x00419a5f
0x00419a60	CPanCamera__dtor	0x00419a60	0x00419af0
0x00419b00	CPanCamera__Update	0x00419b00	0x00419d3c
0x00419d40	CPanCamera__GetPos	0x00419d40	0x00419d63
0x00419d70	CPanCamera__GetOrientation	0x00419d70	0x00419d86
0x00419d90	CPanCamera__GetOldPos	0x00419d90	0x00419db3
0x00419dc0	CPanCamera__GetOldOrientation	0x00419dc0	0x00419dd6
0x00419de0	CPanCamera__HandleEvent	0x00419de0	0x00419df6
0x00419e00	CViewPointCamera__ctor	0x00419e00	0x00419eb1
0x00419ec0	CViewPointCamera__VFunc_0_00419ec0	0x00419ec0	0x00419ffb
0x0041a000	CViewPointCamera__VFunc_1_0041a000	0x0041a000	0x0041a190
0x0041a1a0	CViewPointCamera__VFunc_3_0041a1a0	0x0041a1a0	0x0041a1b6
0x0041a1c0	CViewPointCamera__VFunc_2_0041a1c0	0x0041a1c0	0x0041a1e6
0x0041a1f0	FUN_0041a1f0	0x0041a1f0	0x0041a1f6
0x0041a200	CMovieCamera__GetShowHUD	0x0041a200	0x0041a202
0x0041a210	CMovieCamera__ctor	0x0041a210	0x0041a360
0x0041a370	CMovieCamera__scalar_deleting_dtor	0x0041a370	0x0041a38f
0x0041a390	CMovieCamera__dtor	0x0041a390	0x0041a3e3
0x0041a3f0	CMovieCamera__GetPos	0x0041a3f0	0x0041a52d
0x0041a530	CMovieCamera__GetOrientation	0x0041a530	0x0041a62b
0x0041a630	CMovieCamera__GetZoom	0x0041a630	0x0041a6d2
0x0041a6e0	CMovieCamera__GetOldZoom	0x0041a6e0	0x0041a6e6
0x0041a6f0	CMovieCamera__GetOldOrientation	0x0041a6f0	0x0041a706
0x0041a710	CMovieCamera__GetOldPos	0x0041a710	0x0041a736
0x0041a740	CControllableCamera__ctor	0x0041a740	0x0041a7e4
0x0041a7f0	CControllableCamera__VFunc_0_0041a7f0	0x0041a7f0	0x0041a813
0x0041a820	CControllableCamera__VFunc_1_0041a820	0x0041a820	0x0041a836
0x0041a840	CControllableCamera__VFunc_2_0041a840	0x0041a840	0x0041a863
0x0041a870	CControllableCamera__VFunc_3_0041a870	0x0041a870	0x0041a886
0x0041a890	CControllableCamera__scalar_deleting_dtor	0x0041a890	0x0041a8af
0x0041a8b0	CControllableCamera__dtor	0x0041a8b0	0x0041a8f4
0x0041a900	CControllableCamera__VFunc_9_0041a900	0x0041a900	0x0041a974
0x0041a980	FUN_0041a980	0x0041a980	0x0041acc8
0x0041ad10	Vec3__AddInPlace	0x0041ad10	0x0041ad2e
0x0041ad30	CInterpolatedCamera__ctor	0x0041ad30	0x0041b039
0x0041b040	FUN_0041b040	0x0041b040	0x0041b056
0x0041b060	FUN_0041b060	0x0041b060	0x0041b063
0x0041b070	CCamera__GetAspectRatio	0x0041b070	0x0041b08b
0x0041b090	CPanCamera__VFunc_1_0041b090	0x0041b090	0x0041b097
0x0041b0a0	FUN_0041b0a0	0x0041b0a0	0x0041b0a7
0x0041b1a0	CCannon__Init	0x0041b1a0	0x0041b367
0x0041b370	CCannon__UpdateState	0x0041b370	0x0041b449
0x0041b450	CCannon__VFuncSlot_02_RemoveFromWorldAndForward	0x0041b450	0x0041b466
0x0041b470	CCannon__AdvanceActivationAnimationState	0x0041b470	0x0041b535
0x0041b540	CCannon__GetMidpoint	0x0041b540	0x0041b58d
0x0041b590	CCannon__VFuncSlot_50_MarkDestroyedResetDeployGraph	0x0041b590	0x0041b5ab
0x0041b5b0	FUN_0041b5b0	0x0041b5b0	0x0041b5ce
0x0041b6a0	CCareer__StaticInitDefaults	0x0041b6a0	0x0041b733
0x0041b740	CCareerNode__Blank	0x0041b740	0x0041b769
0x0041b770	CCareerNode__SetBaseThingExistTo	0x0041b770	0x0041b7ac
0x0041b7b0	CCareer__GetLevelStructure	0x0041b7b0	0x0041b7b5
0x0041b7c0	CCareer__Blank	0x0041b7c0	0x0041b8e7
0x0041b8f0	CCareer__GetNodeFromWorld	0x0041b8f0	0x0041b936
0x0041b940	CCareerNode__GetChildLinks	0x0041b940	0x0041b9e5
0x0041b9f0	CCareerNode__GetParentLinks	0x0041b9f0	0x0041bb13
0x0041bb20	CCareer__DoesBaseThingExist	0x0041bb20	0x0041bba8
0x0041bbb0	CCareer__IsWorldLater	0x0041bbb0	0x0041bc5c
0x0041bc60	CCareer__Later	0x0041bc60	0x0041bcf1
0x0041bd00	CCareer__Update	0x0041bd00	0x0041bde2
0x0041bdf0	CCareer__ReCalcLinks	0x0041bdf0	0x0041c157
0x0041c160	CCareer__GetKillCounterLow24ByType	0x0041c160	0x0041c172
0x0041c180	CCareer__UpdateThingsKilled	0x0041c180	0x0041c23e
0x0041c240	TOTAL_S_GRADES	0x0041c240	0x0041c321
0x0041c330	CCareer__GetGradeForWorld	0x0041c330	0x0041c448
0x0041c450	CCareer__CountGoodies	0x0041c450	0x0041c469
0x0041c470	CCareer__UpdateGoodieStates	0x0041c470	0x00420aa8
0x00420ab0	CGrade__ctor_char	0x00420ab0	0x00420aba
0x00420ac0	CGrade__operator_gte	0x00420ac0	0x00420ae7
0x00420af0	CCareer__GetNode	0x00420af0	0x00420b06
0x00420b10	OptionsTail_Write	0x00420b10	0x00420cc1
0x00420cd0	D3DDeviceProfileTable__GetAdapterRecord	0x00420cd0	0x00420d08
0x00420d10	D3DDeviceProfile__PackDeviceIndexKey	0x00420d10	0x00420d6c
0x00420d70	OptionsTail_Read	0x00420d70	0x004211f2
0x00421200	CCareer__Load	0x00421200	0x0042134d
0x00421350	CCareer__Save	0x00421350	0x004213b5
0x004213c0	CCareer__SaveWithFlag	0x004213c0	0x0042142f
0x00421430	CCareer__GetSaveSize	0x00421430	0x00421463
0x00421470	CCareer__GetGradeFromRanking	0x00421470	0x004214dc
0x004214e0	CCareer__SetSlot	0x004214e0	0x0042154c
0x00421550	CCareer__GetAndResetGoodieNewCount	0x00421550	0x0042155f
0x00421560	CCareer__GetAndResetFirstGoodie	0x00421560	0x0042156f
0x00421570	CCareer__IsEpisodeAvailable	0x00421570	0x004218ca
0x004218f0	CCareer__GetKillCounterTopByte_23F4	0x004218f0	0x004218fe
0x00421900	CCareer__GetKillCounterTopByte_23F8	0x00421900	0x0042190e
0x00421910	CCareer__SetKillCounterTopByte_23F4	0x00421910	0x00421930
0x00421940	CCareer__SetKillCounterTopByte_23F8	0x00421940	0x00421960
0x00421970	CCareer__NodeArrayAt	0x00421970	0x0042197b
0x00421980	CCareer__GetGoodiePtr	0x00421980	0x00421989
0x00421990	FUN_00421990	0x00421990	0x004219ae
0x00421a80	CCarrier__Init	0x00421a80	0x00421b70
0x00421b80	CCarrierAI__scalar_deleting_dtor	0x00421b80	0x00421b9f
0x00421ba0	CCarrierAI__dtor_base	0x00421ba0	0x00421c3e
0x00421c40	CCarrier__ApplyFlag4DampingAndScaleSpeed	0x00421c40	0x00421ca7
0x00421cb0	CCarrier__VFunc_64_00421cb0	0x00421cb0	0x00421cbe
0x00421db0	CCarrierAI__VFunc_12_00421db0	0x00421db0	0x00421e91
0x00421f90	CCarrierGuide__VFunc_3_00421f90	0x00421f90	0x0042234e
0x00422440	CCarver__Init	0x00422440	0x0042244d
0x00422560	CCarverAI__scalar_deleting_dtor	0x00422560	0x0042257f
0x00422580	CCarverAI__dtor_base	0x00422580	0x0042261e
0x00422620	CCarver__UpdateMotionAndWingPose	0x00422620	0x00422742
0x00422750	CCarver__Thunk_CallGuideVFunc08	0x00422750	0x0042275a
0x00422760	CCarverAI__OpenWings	0x00422760	0x0042279d
0x004227a0	CCarverAI__CloseWings	0x004227a0	0x004227dc
0x004227e0	CCarver__OnHit	0x004227e0	0x0042281e
0x00422820	CCarver__Fire	0x00422820	0x004228a1
0x004228b0	CCarver__VFunc35_RenderWithFadeGlobal	0x004228b0	0x00422908
0x00422910	CCarver__VFunc104_IsWingBlendAtOrBelowThreshold	0x00422910	0x0042292b
0x00422930	CCarverAI__SetLastAttackTime	0x00422930	0x0042293b
0x00422940	CCarverAI__IsRecentlyAttacked	0x00422940	0x00422961
0x00422970	CCarver__CanStartAttack	0x00422970	0x004229a7
0x004229b0	CarverAimGlobals__ResetVector	0x004229b0	0x004229ce
0x004229d0	CarverAimGlobals__InitMatrix	0x004229d0	0x00422a92
0x00422aa0	CCarverAI__RefreshTargetReaderAndScheduleMove	0x00422aa0	0x00422b89
0x00422b90	CCarverAI__UpdateAttackAndReschedule	0x00422b90	0x00422dab
0x00422db0	CCarverAI__CheckNearbyEnemies	0x00422db0	0x00422e9b
0x00422ea0	FUN_00422ea0	0x00422ea0	0x00422ebe
0x00422f90	CCarverGuide__ctor	0x00422f90	0x00422fa8
0x00422fb0	CCarverGuide__scalar_deleting_dtor	0x00422fb0	0x00422fcf
0x00422fd0	CCarverGuide__dtor_base	0x00422fd0	0x0042302c
0x00423030	CCarverGuide__VFunc_3_00423030	0x00423030	0x0042348e
0x00423490	CCarverGuide__HandleEvent	0x00423490	0x00423507
0x00423510	CCarverGuide__AcquireNearestTargetReader	0x00423510	0x0042364a
0x00423650	CFrameTimer__ctor	0x00423650	0x00423673
0x00423680	CFrameTimer__Start	0x00423680	0x00423710
0x00423720	CFrameTimer__Frame	0x00423720	0x004237c7
0x004237d0	CChunkReader__ctor	0x004237d0	0x00423837
0x00423840	CChunkReader__dtor_base	0x00423840	0x0042386d
0x00423870	CChunkReader__OpenExistingBuffer	0x00423870	0x004238ba
0x004238c0	CChunkReader__OpenFile	0x004238c0	0x004238f3
0x00423900	CChunkReader__Close	0x00423900	0x0042390f
0x00423910	CChunkReader__GetNext	0x00423910	0x00423950
0x00423960	CChunkReader__Read	0x00423960	0x0042398c
0x00423990	CChunkReader__Skip	0x00423990	0x004239a7
0x004239b0	CWorld__GetSubstateField_12C	0x004239b0	0x004239b9
0x004239c0	FUN_004239c0	0x004239c0	0x004239d5
0x004239f0	CUnitAI__InitDefaults_AutoConfigTestPath	0x004239f0	0x00423bba
0x00423bc0	CLIParams__ParseCommandLine	0x00423bc0	0x0042419f
0x004241a0	CFlexArray__InitWithGrowth	0x004241a0	0x004241d9
0x004241e0	CFlexArray__Clear	0x004241e0	0x004241e7
0x004241f0	CFlexArray__Add	0x004241f0	0x0042425a
0x00424260	CFlexArray__InsertAt	0x00424260	0x0042435b
0x00424360	CFlexArray__RemoveRange	0x00424360	0x004243bb
0x004243c0	FUN_004243c0	0x004243c0	0x004243de
0x004244b0	CCockpit__ctor	0x004244b0	0x0042470c
0x00424710	CCockpit__scalar_deleting_dtor	0x00424710	0x0042472f
0x00424730	CCockpit__dtor_base	0x00424730	0x0042479a
0x004247a0	CGeneralVolume__InitRandomizedVelocityOffsets	0x004247a0	0x00424919
0x00424920	CGeneralVolume__BeginFlyToWalkTransition	0x00424920	0x00424986
0x00424990	CGeneralVolume__BeginWalkToFlyTransition	0x00424990	0x004249f6
0x00424a00	CCockpit__VFunc_0_00424a00	0x00424a00	0x00424a19
0x00424a20	CUnitAI__UpdateDeployAimAndScheduleEvent	0x00424a20	0x00424bd1
0x00424be0	CUnitAI__AdvanceDeployAnimationPhase	0x00424be0	0x00424c9b
0x00424ca0	CUnitAI__UpdateDeployTrackingTransformTowardTarget	0x00424ca0	0x004250e6
0x004250f0	CUnitAI__DecayDeployTrackingTransformToNeutral	0x004250f0	0x0042540f
0x00425410	CCockpit__VFunc_6_00425410	0x00425410	0x00425428
0x00425430	FUN_00425430	0x00425430	0x004254e7
0x004254f0	FUN_004254f0	0x004254f0	0x0042575c
0x00425760	Mat34__OrthonormalizeAxes	0x00425760	0x004258ee
0x004258f0	CCockpit__VFunc_4_004258f0	0x004258f0	0x004258f6
0x00425900	CCockpit__VFunc_5_00425900	0x00425900	0x00425918
0x00425a10	CCollisionSeekingInfantryBloke__CheckCollisionFlagsWithDeadSideBranch	0x00425a10	0x00425a59
0x00425a60	FUN_00425a60	0x00425a60	0x00425a7e
0x00425b50	CCollisionSeekingRound__InitCollisionLineAndSound	0x00425b50	0x00425c58
0x00425c60	CCollisionSeekingRound__FilterCollisionCandidateByTrajectory	0x00425c60	0x00425e23
0x00425e30	CCollisionSeekingRound__UpdatePrimarySeekerLeadVector	0x00425e30	0x00426051
0x00426060	FUN_00426060	0x00426060	0x0042607e
0x00426150	CCollisionSeekingThing__Init	0x00426150	0x004262d4
0x004262e0	CMeshCollisionVolume__VFunc_05_004262e0	0x004262e0	0x004262ff
0x00426300	CMeshCollisionVolume__ScalarDeletingDestructor_00426300	0x00426300	0x0042631f
0x00426320	CSphere__VFunc_01_00426320	0x00426320	0x0042633f
0x00426340	CLine__ScalarDeletingDestructor_00426340	0x00426340	0x0042635f
0x00426360	CLine__SetBaseVtable_00426360	0x00426360	0x00426366
