address	name	signature
0x005818b7	CDXTexture__PrepareDxtScaleAndQuantizedUV	void __fastcall CDXTexture__PrepareDxtScaleAndQuantizedUV(int param_1)
0x005819b8	CFastVB__LookupCurveFromRsqrtScaledInput	double __stdcall CFastVB__LookupCurveFromRsqrtScaledInput(float param_1)
0x00581a08	CFastVB__LookupCurveFromSquaredInput	double __stdcall CFastVB__LookupCurveFromSquaredInput(float param_1)
0x00581a4f	CFastVB__TexelUnpackProfile__ctorFromDescriptor	int CFastVB__TexelUnpackProfile__ctorFromDescriptor(void)
0x00581cc0	CFastVB__TexelUnpackProfile__InitConversionScratch	int __thiscall CFastVB__TexelUnpackProfile__InitConversionScratch(void * this, int param_1, int param_2)
0x00581d49	CDXTexture__ProbeTexelProfileSample	void __fastcall CDXTexture__ProbeTexelProfileSample(void * param_1)
0x00581e1c	CFastVB__TexelUnpackProfile__ZeroTexelsMatchingKeyColor	void __thiscall CFastVB__TexelUnpackProfile__ZeroTexelsMatchingKeyColor(void * this, int param_1, uint param_2)
0x00581e8c	CDXTexture__NormalizeAndCopyVec4Array	int __thiscall CDXTexture__NormalizeAndCopyVec4Array(void * this, int param_1, int param_2)
0x0058210e	CTexture__PostProcessDecodedTexels_GammaOrSquare	void __thiscall CTexture__PostProcessDecodedTexels_GammaOrSquare(void * this, int param_1, uint param_2)
0x00582244	CFastVB__PackTexels_Dither_Bits8_8_8_BGR	void __thiscall CFastVB__PackTexels_Dither_Bits8_8_8_BGR(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x00582355	CFastVB__PackTexels_Dither_Bits8_8_8_8_ARGB	void __thiscall CFastVB__PackTexels_Dither_Bits8_8_8_8_ARGB(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x0058249e	CFastVB__PackTexels_Dither_Bits8_8_8_RGB	void __thiscall CFastVB__PackTexels_Dither_Bits8_8_8_RGB(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x005825c3	CFastVB__PackTexels_Dither_Bits5_6_5	void __thiscall CFastVB__PackTexels_Dither_Bits5_6_5(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x005826e8	CFastVB__PackTexels_Dither_Bits5_5_5	void __thiscall CFastVB__PackTexels_Dither_Bits5_5_5(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x0058280d	CFastVB__PackTexels_Dither_A1R5G5B5	void __thiscall CFastVB__PackTexels_Dither_A1R5G5B5(void * this, void * param_1, uint param_2, uint param_3, int param_4)
0x00582950	CFastVB__PackTexels_Dither_A4R4G4B4	void __thiscall CFastVB__PackTexels_Dither_A4R4G4B4(void * this, void * param_1, uint param_2, uint param_3, int param_4)
